,Date,S&P_Open,S&P_Close,S&P_Volume,PRIME,t_3m_Close,t_10y_Close,cpi_Value,cpi_MoM%,oil_Price,unemp_rate,PE_Ratio,Div_Ratio,EY_Ratio,CS_Index,vo_Open,vo_Close,GF_Open,GF_Close,GF_Volume,Nas_Open,Nas_Close,Nas_Volume,Nk_Open,Nk_Close,Nk_Volume,fx_Price,fx_change%,Close_t-1,return(%),return_class,Close_t+1,return(%)_t+1,return_class_t+1
4399,2005-03-15,1206.83,1197.75,1513530000.0,5.5,2.737,4.542,193.1,0.3,55.05,5.2,19.84,30.84,5.04,94.1,12.44,13.15,440.9,440.9,1.0,2057.169922,2034.97998,1838790000.0,11899.200195,11821.089844,87700000.0,1.2081,0.07,1206.83,-0.7523843457653463,-1,1188.07,-0.8081820079315436,-1
4400,2005-03-14,1200.08,1206.83,1437430000.0,5.5,2.712,4.516,193.1,0.3,54.9,5.2,19.84,30.84,5.04,94.1,12.82,12.39,441.1,441.1,1.0,2043.640015,2051.040039,1707720000.0,11947.290039,11850.25,84500000.0,1.2073,0.17,1200.08,0.5624625024998333,1,1197.75,-0.7523843457653463,-1
4401,2005-03-11,1209.25,1200.08,1449820000.0,5.5,2.692,4.535,193.1,0.3,54.4,5.2,19.84,30.84,5.04,94.1,12.29,12.8,446.4,446.2,1.0,2063.560059,2041.599976,1792090000.0,11838.019531,11923.889648,177800000.0,1.2052,0.07,1209.25,-0.7583212735166486,-1,1206.83,0.5624625024998333,1
4402,2005-03-10,1207.01,1209.25,1604020000.0,5.5,2.687,4.459,193.1,0.3,53.52,5.2,19.84,30.84,5.04,94.1,12.62,12.49,442.8,442.8,1.0,2065.090088,2059.719971,1825790000.0,11892.379883,11864.910156,99000000.0,1.2043,-0.12,1207.01,0.1855825552398082,0,1200.08,-0.7583212735166486,-1
4403,2005-03-09,1219.43,1207.01,1704970000.0,5.5,2.692,4.514,193.1,0.3,54.75,5.2,19.84,30.84,5.04,94.1,12.23,12.7,442.1,442.1,1.0,2070.850098,2061.290039,1895520000.0,11882.25,11966.69043,105900000.0,1.2058,-0.69,1219.43,-1.0185086474828462,-1,1209.25,0.1855825552398082,0
4404,2005-03-08,1225.31,1219.43,1523090000.0,5.5,2.692,4.375,193.1,0.3,54.55,5.2,19.84,30.84,5.04,94.1,12.06,12.4,440.3,440.3,1.0,2087.110107,2073.550049,1696700000.0,11936.839844,11886.910156,86800000.0,1.2142,-1.24,1225.31,-0.47987856134365037,0,1207.01,-1.0185086474828462,-1
4405,2005-03-07,1222.12,1225.31,1488830000.0,5.5,2.677,4.304,193.1,0.3,53.9,5.2,19.84,30.84,5.04,94.1,12.36,12.26,435.0,435.0,1.0,2073.899902,2090.209961,1949190000.0,11935.799805,11925.360352,103800000.0,1.2295,-0.13,1222.12,0.26102183091677206,0,1219.43,-0.47987856134365037,0
4406,2005-03-04,1210.47,1222.12,1636820000.0,5.5,2.692,4.31,193.1,0.3,53.7,5.2,19.84,30.84,5.04,94.1,12.49,11.94,434.2,434.2,1.0,2071.149902,2070.610107,1829190000.0,11815.790039,11873.049805,99100000.0,1.2311,-1.03,1210.47,0.9624360785479907,1,1225.31,0.26102183091677206,0
4407,2005-03-03,1210.08,1210.47,1616240000.0,5.5,2.692,4.383,193.1,0.3,53.6,5.2,19.84,30.84,5.04,94.1,12.28,12.93,429.9,429.9,1.0,2073.330078,2058.399902,1895880000.0,11790.910156,11856.459961,98500000.0,1.2439,0.43,1210.08,0.0322292740975886,0,1222.12,0.9624360785479907,1
4408,2005-03-02,1210.41,1210.08,1568540000.0,5.5,2.677,4.379,193.1,0.3,53.0,5.2,19.84,30.84,5.04,94.1,12.88,12.5,433.4,432.8,1.0,2060.300049,2067.5,2004470000.0,11804.839844,11813.709961,100500000.0,1.2386,-0.15,1210.41,-0.027263489230934523,0,1210.47,0.0322292740975886,0
4409,2005-03-01,1203.6,1210.41,1708060000.0,5.5,2.692,4.372,193.1,0.3,51.67,5.2,19.84,30.84,5.04,94.1,11.95,12.04,435.0,432.9,1.0,2057.469971,2071.25,1941180000.0,11734.139648,11780.530273,103300000.0,1.2405,0.58,1203.6,0.5658025922233444,1,1210.08,-0.027263489230934523,0
4410,2005-02-28,1211.37,1203.6,1795480000.0,5.5,2.69,4.359,192.4,0.4,51.75,5.4,20.11,30.84,4.97,94.1,11.89,12.08,435.5,436.5,16.0,2058.280029,2051.719971,2130140000.0,11742.009766,11740.599609,93200000.0,1.2334,-0.42,1211.37,-0.6414225216077649,-1,1210.41,0.5658025922233444,1
4411,2005-02-25,1200.2,1211.37,1523680000.0,5.5,2.675,4.272,192.4,0.4,52.2,5.4,20.11,30.61,4.97,95.5,11.75,11.49,434.5,434.9,1.0,2050.48999,2065.399902,1771200000.0,11585.839844,11658.25,74500000.0,1.2386,-0.03,1200.2,0.9306782202966043,1,1203.6,-0.6414225216077649,-1
4412,2005-02-24,1190.8,1200.2,1518750000.0,5.5,2.637,4.281,192.4,0.4,52.05,5.4,20.11,30.61,4.97,95.5,12.51,11.57,436.0,434.5,6.0,2028.430054,2051.699951,2031880000.0,11513.839844,11531.150391,65100000.0,1.239,-0.21,1190.8,0.7893852872018887,1,1211.37,0.9306782202966043,1
4413,2005-02-23,1184.16,1190.8,1501090000.0,5.5,2.625,4.268,192.4,0.4,51.73,5.4,20.11,30.61,4.97,95.5,12.94,12.39,434.0,434.9,107.0,2039.550049,2031.25,1878450000.0,11510.759766,11500.179688,75600000.0,1.2416,1.4,1184.16,0.5607350358059614,1,1200.2,0.7893852872018887,1
4414,2005-02-22,1201.59,1184.16,1744940000.0,5.5,2.573,4.285,192.4,0.4,51.0,5.4,20.11,30.61,4.97,95.5,12.18,13.14,426.5,434.5,53.0,2046.180054,2030.319946,2056220000.0,11636.469727,11597.709961,69000000.0,1.2245,-0.75,1201.59,-1.4505779841709598,-1,1190.8,0.5607350358059614,1
4415,2005-02-18,1200.75,1201.59,1551200000.0,5.5,2.552,4.26,192.4,0.4,48.45,5.4,20.11,30.61,4.97,95.5,11.99,11.18,426.7,427.1,14.0,2065.149902,2058.620117,1614160000.0,11562.929688,11660.120117,75500000.0,1.2321,0.29,1200.75,0.06995627732666401,0,1184.16,-1.4505779841709598,-1
4416,2005-02-17,1210.34,1200.75,1580120000.0,5.5,2.527,4.185,192.4,0.4,47.5,5.4,20.11,30.61,4.97,95.5,11.25,11.77,425.5,427.3,712.0,2088.669922,2061.340088,1950460000.0,11583.839844,11582.719727,73100000.0,1.2285,-0.67,1210.34,-0.7923393426640382,-1,1201.59,0.06995627732666401,0
4417,2005-02-16,1210.12,1210.34,1490100000.0,5.5,2.527,4.158,192.4,0.4,48.35,5.4,20.11,30.61,4.97,95.5,11.4,11.1,426.0,425.5,146.0,2082.459961,2087.429932,1865070000.0,11629.69043,11601.679688,82800000.0,1.2368,0.5,1210.12,0.018180015205105884,0,1200.75,-0.7923393426640382,-1
4418,2005-02-15,1206.14,1210.12,1527080000.0,5.5,2.532,4.098,192.4,0.4,47.3,5.4,20.11,30.61,4.97,95.5,11.57,11.27,425.9,425.9,113.0,2083.639893,2089.209961,2071590000.0,11648.679688,11646.490234,75100000.0,1.2307,-0.27,1206.14,0.3299782778118453,0,1210.34,0.018180015205105884,0
4419,2005-02-14,1205.3,1206.14,1290180000.0,5.5,2.482,4.073,192.4,0.4,47.5,5.4,20.11,30.61,4.97,95.5,11.28,11.52,420.0,425.8,55.0,2076.75,2082.909912,1639640000.0,11644.400391,11632.200195,110400000.0,1.234,-0.24,1205.3,0.06969219281507887,0,1210.12,0.3299782778118453,0
4420,2005-02-11,1197.01,1205.3,1562300000.0,5.5,2.494,4.095,192.4,0.4,47.15,5.4,20.11,30.61,4.97,95.5,11.64,11.43,416.8,420.5,801.0,2048.959961,2076.659912,2163630000.0,11434.889648,11553.55957,112200000.0,1.237,-0.37,1197.01,0.6925589594071866,1,1206.14,0.06969219281507887,0
4421,2005-02-10,1191.99,1197.01,1491670000.0,5.5,2.467,4.073,192.4,0.4,47.05,5.4,20.11,30.61,4.97,95.5,11.98,11.51,412.0,417.2,397.0,2058.530029,2053.100098,2085500000.0,11434.889648,11553.55957,112200000.0,1.2416,-0.67,1191.99,0.4211444726885278,0,1205.3,0.6925589594071866,1
4422,2005-02-09,1202.3,1191.99,1511040000.0,5.5,2.467,3.977,192.4,0.4,45.45,5.4,20.11,30.61,4.97,95.5,11.52,12.0,412.2,412.9,1300.0,2088.52002,2052.550049,1958810000.0,11519.900391,11473.349609,111200000.0,1.25,0.27,1202.3,-0.8575230807618686,-1,1197.01,0.4211444726885278,0
4423,2005-02-08,1201.72,1202.3,1416170000.0,5.5,2.465,4.037,192.4,0.4,45.4,5.4,20.11,30.61,4.97,95.5,11.66,11.6,413.6,412.6,1432.0,2082.110107,2086.679932,1943560000.0,11504.120117,11490.429688,105500000.0,1.2466,-0.69,1201.72,0.04826415471157402,0,1191.99,-0.8575230807618686,-1
4424,2005-02-07,1203.03,1201.72,1347270000.0,5.5,2.437,4.052,192.4,0.4,45.35,5.4,20.11,30.61,4.97,95.5,11.53,11.73,414.1,413.6,534.0,2086.550049,2082.030029,1698460000.0,11393.040039,11499.860352,72700000.0,1.2553,0.59,1203.03,-0.10889171508606979,0,1202.3,0.04826415471157402,0
4425,2005-02-04,1189.89,1203.03,1648160000.0,5.5,2.422,4.073,192.4,0.4,46.45,5.4,20.11,30.61,4.97,95.5,11.97,11.21,416.4,414.0,320.0,2056.469971,2086.659912,1941510000.0,11381.5,11360.400391,89000000.0,1.2479,0.56,1189.89,1.104303759171005,1,1201.72,-0.10889171508606979,0
4426,2005-02-03,1193.19,1189.89,1554460000.0,5.5,2.432,4.163,192.4,0.4,46.4,5.4,20.11,30.61,4.97,95.5,12.03,11.79,421.3,416.6,574.0,2065.439941,2057.639893,1962750000.0,11430.900391,11389.349609,102800000.0,1.241,0.27,1193.19,-0.27656953209463325,0,1203.03,1.104303759171005,1
4427,2005-02-02,1189.41,1193.19,1561740000.0,5.5,2.458,4.14,192.4,0.4,46.65,5.4,20.11,30.61,4.97,95.5,12.01,11.66,420.9,421.1,426.0,2074.060059,2075.060059,1965550000.0,11432.339844,11407.139648,103900000.0,1.2376,0.15,1189.41,0.31780462582288466,0,1189.89,-0.27656953209463325,0
4428,2005-02-01,1181.27,1189.41,1681980000.0,5.25,2.462,4.136,192.4,0.4,47.1,5.4,20.11,30.61,4.97,95.5,12.8,12.03,422.2,420.8,1461.0,2063.27002,2068.699951,1904570000.0,11422.019531,11384.400391,103900000.0,1.2357,-0.39,1181.27,0.6890888619875304,1,1193.19,0.31780462582288466,0
4429,2005-01-31,1171.36,1181.27,1679800000.0,5.25,2.422,4.133,191.7,-0.1,48.25,5.4,20.48,30.61,4.88,95.5,13.63,12.82,426.0,421.8,6857.0,2053.469971,2062.409912,1823800000.0,11296.990234,11387.589844,88200000.0,1.2405,0.08,1171.36,0.8460251331785346,1,1189.41,0.6890888619875304,1
4430,2005-01-28,1174.55,1171.36,1641800000.0,5.25,2.407,4.138,191.7,-0.1,47.15,5.4,20.48,30.27,4.88,97.1,13.15,13.24,426.1,425.8,41282.0,2052.540039,2035.829956,2098150000.0,11334.410156,11320.580078,87800000.0,1.2395,0.09,1174.55,-0.2715933761866293,0,1181.27,0.8460251331785346,1
4431,2005-01-27,1174.07,1174.55,1600600000.0,5.25,2.387,4.207,191.7,-0.1,48.8,5.4,20.48,30.27,4.88,97.1,13.5,13.24,426.3,426.3,66923.0,2042.77002,2047.150024,2106220000.0,11390.089844,11341.30957,85900000.0,1.2384,0.42,1174.07,0.040883422623865545,0,1171.36,-0.2715933761866293,0
4432,2005-01-26,1168.41,1174.07,1635900000.0,5.25,2.365,4.192,191.7,-0.1,48.8,5.4,20.48,30.27,4.88,97.1,13.84,13.44,426.9,426.9,20.0,2034.689941,2046.089966,2105070000.0,11346.80957,11376.570313,108300000.0,1.2332,-0.2,1168.41,0.4844189967562631,0,1174.55,0.040883422623865545,0
4433,2005-01-25,1163.75,1168.41,1610400000.0,5.25,2.361,4.189,191.7,-0.1,49.43,5.4,20.48,30.27,4.88,97.1,14.34,14.06,422.0,422.0,20.0,2022.079956,2019.949951,2003630000.0,11261.620117,11276.910156,81600000.0,1.2357,0.91,1163.75,0.4004296455424345,0,1174.07,0.4844189967562631,0
4434,2005-01-24,1167.87,1163.75,1494600000.0,5.25,2.301,4.122,191.7,-0.1,48.61,5.4,20.48,30.27,4.88,97.1,14.38,14.65,426.9,426.9,20.0,2040.130005,2008.699951,2134680000.0,11213.030273,11289.490234,75500000.0,1.2245,0.27,1167.87,-0.3527789908123242,0,1168.41,0.4004296455424345,0
4435,2005-01-21,1175.41,1167.87,1643500000.0,5.25,2.302,4.142,191.7,-0.1,48.31,5.4,20.48,30.27,4.88,97.1,13.75,14.36,425.9,426.7,20.0,2053.149902,2034.27002,2043770000.0,11226.070313,11238.370117,74600000.0,1.2212,-0.96,1175.41,-0.641478292680868,-1,1163.75,-0.3527789908123242,0
4436,2005-01-20,1184.63,1175.41,1692000000.0,5.25,2.307,4.165,191.7,-0.1,47.01,5.4,20.48,30.27,4.88,97.1,13.37,13.83,421.8,422.4,20.0,2056.379883,2045.880005,2231360000.0,11335.120117,11284.769531,86300000.0,1.233,0.43,1184.63,-0.7783020858833583,-1,1167.87,-0.641478292680868,-1
4437,2005-01-19,1195.98,1184.63,1498700000.0,5.25,2.327,4.187,191.7,-0.1,47.61,5.4,20.48,30.27,4.88,97.1,12.47,13.18,426.5,423.0,20.0,2105.73999,2073.590088,2217700000.0,11467.740234,11405.339844,89600000.0,1.2277,0.31,1195.98,-0.9490125252930575,-1,1175.41,-0.7783020858833583,-1
4438,2005-01-18,1184.52,1195.98,1596800000.0,5.25,2.302,4.195,191.7,-0.1,48.46,5.4,20.48,30.27,4.88,97.1,13.13,12.47,423.2,423.2,20.0,2081.860107,2106.040039,1983840000.0,11504.160156,11423.259766,106500000.0,1.2239,0.53,1184.52,0.9674804984297468,1,1184.63,-0.9490125252930575,-1
4439,2005-01-14,1177.45,1184.52,1335400000.0,5.25,2.32,4.216,191.7,-0.1,48.41,5.4,20.48,30.27,4.88,97.1,12.68,12.43,422.0,422.7,20.0,2079.469971,2087.909912,2084860000.0,11341.799805,11438.389648,111300000.0,1.2155,1.09,1177.45,0.6004501252707067,1,1195.98,0.9674804984297468,1
4440,2005-01-13,1187.7,1177.45,1510300000.0,5.25,2.302,4.187,191.7,-0.1,48.11,5.4,20.48,30.27,4.88,97.1,12.7,12.84,424.7,424.5,1.0,2093.540039,2070.560059,2111610000.0,11398.94043,11358.219727,69400000.0,1.2024,0.15,1187.7,-0.8630125452555358,-1,1184.52,0.6004501252707067,1
4441,2005-01-12,1182.99,1187.7,1562100000.0,5.25,2.292,4.236,191.7,-0.1,46.46,5.4,20.48,30.27,4.88,97.1,13.94,12.56,423.8,426.1,1.0,2089.699951,2092.530029,2257670000.0,11537.599609,11453.389648,85000000.0,1.2006,-1.44,1182.99,0.39814368675982353,0,1177.45,-0.8630125452555358,-1
4442,2005-01-11,1190.25,1182.99,1488800000.0,5.25,2.302,4.244,191.7,-0.1,45.66,5.4,20.48,30.27,4.88,97.1,13.44,13.19,421.9,421.9,1.0,2089.070068,2079.620117,2210240000.0,11495.459961,11539.990234,87800000.0,1.2182,-0.36,1190.25,-0.6099558916194069,-1,1187.7,0.39814368675982353,0
4443,2005-01-10,1186.19,1190.25,1490400000.0,5.25,2.273,4.278,191.7,-0.1,45.31,5.4,20.48,30.27,4.88,97.1,13.92,13.23,419.1,419.1,1.0,2087.620117,2097.040039,2098270000.0,11528.69043,11433.240234,72300000.0,1.2226,-0.71,1186.19,0.34227231725102597,0,1182.99,-0.6099558916194069,-1
4444,2005-01-07,1187.89,1186.19,1477900000.0,5.25,2.277,4.285,191.7,-0.1,45.32,5.4,20.48,30.27,4.88,97.1,13.47,13.49,423.7,418.9,1.0,2099.949951,2088.610107,2191910000.0,11528.69043,11433.240234,72300000.0,1.2313,-0.39,1187.89,-0.14311089410636046,0,1190.25,0.34227231725102597,0
4445,2005-01-06,1183.74,1187.89,1569100000.0,5.25,2.267,4.272,191.7,-0.1,45.51,5.4,20.48,30.27,4.88,97.1,14.09,13.58,421.0,421.0,1.0,2098.51001,2090.0,2174220000.0,11372.349609,11492.259766,87100000.0,1.2361,0.82,1183.74,0.3505837430516913,0,1186.19,-0.14311089410636046,0
4446,2005-01-05,1188.05,1183.74,1738900000.0,5.25,2.282,4.277,191.7,-0.1,43.41,5.4,20.48,30.27,4.88,97.1,13.98,14.09,425.7,426.6,2.0,2102.899902,2091.23999,2375380000.0,11458.919922,11437.519531,77500000.0,1.226,0.29,1188.05,-0.36277934430368636,0,1187.89,0.3505837430516913,0
4447,2005-01-04,1202.08,1188.05,1721000000.0,5.25,2.292,4.283,191.7,-0.1,43.96,5.4,20.48,30.27,4.88,97.1,14.01,13.98,428.5,428.5,108.0,2158.310059,2107.860107,2690460000.0,11458.269531,11517.75,41000000.0,1.2224,1.21,1202.08,-1.1671436177292671,-1,1183.74,-0.36277934430368636,0
4448,2005-01-03,1211.92,1202.08,1510800000.0,5.25,2.204,4.22,191.7,-0.1,42.16,5.4,20.48,30.27,4.88,97.1,13.39,14.08,431.0,428.7,4.0,2184.75,2152.149902,2193130000.0,11462.30957,11488.759766,29800000.0,1.2078,0.41,1211.92,-0.8119347811736868,-1,1188.05,-1.1671436177292671,-1
4449,2004-12-31,1213.55,1211.92,786900000.0,5.25,2.182,4.216,191.7,-0.1,43.36,5.4,20.48,30.27,4.88,97.1,12.42,13.29,437.7,437.5,3.0,2178.97998,2175.439941,1366460000.0,11462.30957,11488.759766,29800000.0,1.2029,-0.14,1213.55,-0.13431667422025312,0,1202.08,-0.8119347811736868,-1
4450,2004-12-30,1213.45,1213.55,829800000.0,5.25,2.17,4.263,191.7,-0.1,43.36,5.4,20.48,30.01,4.88,92.8,12.25,12.56,437.7,437.5,3.0,2177.469971,2178.340088,1403140000.0,11462.30957,11488.759766,29800000.0,1.2046,-0.46,1213.45,0.008240965841189093,0,1211.92,-0.13431667422025312,0
4451,2004-12-29,1213.54,1213.45,925900000.0,5.25,2.182,4.322,191.7,-0.1,43.69,5.4,20.48,30.01,4.88,92.8,11.61,11.62,440.5,436.0,3.0,2170.98999,2177.0,1503880000.0,11481.320313,11381.55957,60200000.0,1.2102,-0.58,1213.54,-0.007416319198371554,0,1213.55,0.008240965841189093,0
4452,2004-12-28,1204.92,1213.54,983000000.0,5.25,2.211,4.291,191.7,-0.1,41.78,5.4,20.48,30.01,4.88,92.8,12.25,12.0,445.5,444.3,2.0,2156.75,2177.189941,1587550000.0,11314.400391,11424.129883,64500000.0,1.2172,-0.13,1204.92,0.7154001925438943,1,1213.45,-0.007416319198371554,0
4453,2004-12-27,1210.13,1204.92,922000000.0,5.25,2.182,4.291,191.7,-0.1,41.26,5.4,20.48,30.01,4.88,92.8,11.53,12.14,444.0,445.2,348.0,2168.820068,2154.219971,1478700000.0,11374.519531,11362.349609,46400000.0,1.2188,-0.89,1210.13,-0.4305322568649679,0,1213.54,0.7154001925438943,1
4454,2004-12-23,1209.57,1210.13,956100000.0,5.25,2.147,4.218,191.7,-0.1,42.19,5.4,20.48,30.01,4.88,92.8,11.41,11.23,441.3,441.9,98.0,2153.310059,2160.620117,1430770000.0,11205.919922,11209.44043,79500000.0,1.2312,-0.87,1209.57,0.046297444546423344,0,1204.92,-0.4305322568649679,0
4455,2004-12-22,1205.45,1209.57,1390800000.0,5.25,2.147,4.201,191.7,-0.1,44.05,5.4,20.48,30.01,4.88,92.8,11.42,11.45,442.1,440.3,70.0,2145.98999,2157.030029,1802760000.0,11205.919922,11209.44043,79500000.0,1.242,0.92,1205.45,0.34178107760586424,0,1210.13,0.046297444546423344,0
4456,2004-12-21,1194.65,1205.45,1483700000.0,5.25,2.172,4.168,191.7,-0.1,45.76,5.4,20.48,30.01,4.88,92.8,11.78,11.55,443.0,441.8,57.0,2134.75,2150.909912,1972860000.0,11125.219727,11125.919922,67700000.0,1.2307,0.15,1194.65,0.9040304691750684,1,1209.57,0.34178107760586424,0
4457,2004-12-20,1194.2,1194.65,1422800000.0,5.25,2.158,4.199,191.7,-0.1,45.57,5.4,20.48,30.01,4.88,92.8,12.26,11.83,442.5,442.4,461.0,2142.209961,2127.850098,1991460000.0,11073.549805,11103.419922,59200000.0,1.2289,0.15,1194.2,0.037682130296436564,0,1205.45,0.9040304691750684,1
4458,2004-12-17,1203.21,1194.2,2335000000.0,5.25,2.152,4.207,191.7,-0.1,46.31,5.4,20.48,30.01,4.88,92.8,12.34,11.95,436.8,441.6,94.0,2142.709961,2135.199951,2423080000.0,10939.200195,11078.320313,67900000.0,1.2271,-0.51,1203.21,-0.7488302125148554,-1,1194.65,0.037682130296436564,0
4459,2004-12-16,1205.72,1203.21,1793900000.0,5.25,2.155,4.185,191.7,-0.1,44.16,5.4,20.48,30.01,4.88,92.8,12.34,12.27,440.8,436.9,232.0,2159.959961,2146.149902,2396220000.0,10909.290039,10924.370117,63200000.0,1.2334,0.65,1205.72,-0.20817436884185306,0,1194.2,-0.7488302125148554,-1
4460,2004-12-15,1203.38,1205.72,1695800000.0,5.25,2.167,4.076,191.7,-0.1,44.21,5.4,20.48,30.01,4.88,92.8,12.41,12.35,435.7,440.8,356.0,2159.679932,2162.550049,2337590000.0,10952.709961,10956.459961,68900000.0,1.2254,-0.83,1203.38,0.1944522927088632,0,1203.21,-0.20817436884185306,0
4461,2004-12-14,1198.68,1203.38,1544400000.0,5.0,2.177,4.132,191.7,-0.1,41.76,5.4,20.48,30.01,4.88,92.8,12.55,12.73,438.9,435.9,199.0,2145.050049,2159.840088,2228670000.0,10842.799805,10915.580078,68800000.0,1.2356,0.64,1198.68,0.3920979744385529,0,1205.72,0.1944522927088632,0
4462,2004-12-13,1188.0,1198.68,1436100000.0,5.0,2.179,4.151,191.7,-0.1,41.06,5.4,20.48,30.01,4.88,92.8,12.37,12.54,437.0,438.9,628.0,2141.199951,2148.5,2070980000.0,10825.05957,10789.25,61900000.0,1.2277,0.19,1188.0,0.8989898989899044,1,1203.38,0.3920979744385529,0
4463,2004-12-10,1189.24,1188.0,1443700000.0,5.0,2.201,4.156,191.7,-0.1,40.71,5.4,20.48,30.01,4.88,92.8,13.05,12.76,436.5,433.9,209.0,2121.149902,2128.070068,1794840000.0,10730.379883,10756.799805,147700000.0,1.2254,0.28,1189.24,-0.10426827217382606,0,1198.68,0.8989898989899044,1
4464,2004-12-09,1182.81,1189.24,1624700000.0,5.0,2.197,4.161,191.7,-0.1,42.41,5.4,20.48,30.01,4.88,92.8,13.52,12.88,437.5,435.8,1347.0,2109.550049,2129.01001,2284150000.0,10930.870117,10776.629883,73700000.0,1.222,0.62,1182.81,0.5436206998588161,1,1188.0,-0.10426827217382606,0
4465,2004-12-08,1177.07,1182.81,1525200000.0,5.0,2.197,4.134,191.7,-0.1,41.96,5.4,20.48,30.01,4.88,92.8,13.52,13.19,449.0,437.2,2065.0,2118.139893,2126.110107,2390860000.0,10808.44043,10941.370117,65800000.0,1.2145,0.53,1177.07,0.4876515415395864,0,1189.24,0.5436206998588161,1
4466,2004-12-07,1190.25,1177.07,1533900000.0,5.0,2.202,4.227,191.7,-0.1,41.51,5.4,20.48,30.01,4.88,92.8,13.07,13.67,453.0,452.0,550.0,2154.129883,2114.659912,2671520000.0,10971.209961,10873.629883,58100000.0,1.2081,0.62,1190.25,-1.1073303927746325,-1,1182.81,0.4876515415395864,0
4467,2004-12-06,1191.17,1190.25,1354400000.0,5.0,2.184,4.24,191.7,-0.1,42.96,5.4,20.48,30.01,4.88,92.8,12.95,13.19,454.4,454.2,674.0,2145.429932,2151.25,2150250000.0,11021.160156,10981.959961,74300000.0,1.2007,0.84,1191.17,-0.07723498744932064,0,1177.07,-1.1073303927746325,-1
4468,2004-12-03,1190.33,1191.17,1566700000.0,5.0,2.167,4.27,191.7,-0.1,42.56,5.4,20.48,30.01,4.88,92.8,13.02,12.96,450.4,456.0,1231.0,2153.290039,2147.959961,2410930000.0,11064.25,11074.889648,76500000.0,1.1907,-0.21,1190.33,0.07056866583217641,0,1190.25,-0.07723498744932064,0
4469,2004-12-02,1191.37,1190.33,1774900000.0,5.0,2.172,4.397,191.7,-0.1,43.31,5.4,20.48,30.01,4.88,92.8,12.97,12.98,454.0,450.4,1419.0,2133.949951,2143.570068,2401610000.0,10922.570313,10973.070313,67900000.0,1.1932,0.83,1191.37,-0.08729445931993954,0,1191.17,0.07056866583217641,0
4470,2004-12-01,1173.78,1191.37,1772800000.0,5.0,2.172,4.375,191.7,-0.1,45.56,5.4,20.48,30.01,4.88,92.8,13.1,12.97,451.6,454.0,2682.0,2104.580078,2138.22998,2281640000.0,10790.450195,10784.25,63900000.0,1.1834,-0.19,1173.82,1.4951185019849684,1,1190.33,-0.08729445931993954,0
4471,2004-11-30,1178.57,1173.82,1553500000.0,5.0,2.182,4.358,191.7,0.0,49.16,5.4,20.05,30.01,4.99,92.8,13.27,13.24,453.8,451.3,14253.0,2104.669922,2096.810059,1878760000.0,10909.25,10899.25,67700000.0,1.1856,-0.08,1178.57,-0.4030307915524747,0,1191.37,1.4951185019849684,1
4472,2004-11-29,1182.65,1178.57,1378500000.0,5.0,2.157,4.33,191.7,0.0,49.71,5.4,20.05,29.9,4.99,94.2,12.99,13.3,450.8,453.7,56709.0,2110.909912,2106.870117,1844330000.0,10844.360352,10977.889648,73900000.0,1.1865,0.94,1182.65,-0.34498795078849653,0,1173.82,-0.4030307915524747,0
4473,2004-11-26,1181.76,1182.65,504580000.0,5.0,2.152,4.238,191.7,0.0,49.14,5.4,20.05,29.9,4.99,94.2,12.76,12.78,449.3,449.3,110725.0,2101.810059,2101.969971,667760000.0,10924.450195,10833.75,66900000.0,1.1754,-0.21,1181.76,0.07531139994585195,0,1178.57,-0.34498795078849653,0
4474,2004-11-24,1176.94,1181.76,1149600000.0,5.0,2.132,4.195,191.7,0.0,49.14,5.4,20.05,29.9,4.99,94.2,12.58,12.72,449.3,449.3,110725.0,2091.790039,2102.540039,1638170000.0,10832.019531,10872.330078,60900000.0,1.1801,-0.39,1176.94,0.40953659489863004,0,1182.65,0.07531139994585195,0
4475,2004-11-23,1177.24,1176.94,1428300000.0,5.0,2.134,4.184,191.7,0.0,48.74,5.4,20.05,29.9,4.99,94.2,12.78,12.67,447.8,447.8,1.0,2082.469971,2084.280029,2057620000.0,10956.410156,10849.389648,67000000.0,1.1847,-0.15,1177.24,-0.02548333389962578,0,1181.76,0.40953659489863004,0
4476,2004-11-22,1170.34,1177.24,1392700000.0,5.0,2.122,4.165,191.7,0.0,48.48,5.4,20.05,29.9,4.99,94.2,13.71,12.97,446.9,448.8,1.0,2066.340088,2085.189941,1897960000.0,10956.410156,10849.389648,67000000.0,1.1865,-0.56,1170.34,0.5895722610523515,1,1176.94,-0.02548333389962578,0
4477,2004-11-19,1183.55,1170.34,1526600000.0,5.0,2.096,4.196,191.7,0.0,48.9,5.4,20.05,29.9,4.99,94.2,12.79,13.5,446.8,446.8,1.0,2100.449951,2070.629883,2033710000.0,11120.94043,11082.839844,61300000.0,1.1932,-1.08,1183.55,-1.1161336656668528,-1,1177.24,0.5895722610523515,1
4478,2004-11-18,1181.94,1183.55,1456700000.0,5.0,2.087,4.117,191.7,0.0,46.3,5.4,20.05,29.9,4.99,94.2,13.22,12.98,442.6,442.6,1.0,2096.189941,2104.280029,1915430000.0,11182.089844,11082.419922,73800000.0,1.2062,0.93,1181.94,0.13621672842952262,0,1170.34,-1.1161336656668528,-1
