year_month,S&P_Open,S&P_Close,S&P_Volume,Close_t-1,return(%),return_class,Close_t+1,t+1_return(%),t+1_return_class,t_3m_Close,t_10y_Close,cpi_Value,cpi_MoM%,oil_Price,unemp_rate,PE_Ratio,EY_Ratio,Put/Call_Ratio,R_Open,R_Close,R_Volume,G_Open,G_Close,G_Volume,GF_Open,GF_Close,GF_Volume,Nas_Open,Nas_Close,Nas_Volume,Nk_Open,Nk_Close,Nk_Volume,fx_Price,fx_change%,vo_Open,vo_Close,Div_Ratio,CS_Index
2009-10,1054.91,1036.19,113410990000.0,1057.08,-1.9761985847807049,1,1095.63,5.73639969503663,2.0,0.095,3.194,216.509,0.3,75.71545454545455,10.0,42.12,2.37,1.7343864229768438,603.22998,562.77002,113410990000.0,1007.4,999.5,213.0,1007.4,1039.7,3699.0,2111.77002,2045.109985,50489640000,10072.639648,10034.740234,3133500000,1.0846,1.44,25.98,30.690001,32.07,70.6
2009-9,1019.52,1057.08,112295490000.0,1020.62,3.572338382551775,2,1036.19,-1.9761985847807049,1.0,0.13,3.375,215.861,0.3,69.40809523809523,9.8,83.3,1.2,1.7343864229768438,570.23999,604.280029,112295490000.0,954.2,954.7,17.0,954.2,1008.0,15642.0,2001.300049,2122.419922,49652910000,10453.370117,10133.230469,2585200000,1.0692,-2.33,26.01,25.610001,32.79,73.5
2009-8,990.22,1020.62,116059270000.0,987.48,3.3560173370599897,2,1057.08,3.572338382551775,2.0,0.165,3.544,215.445,0.2,71.04476190476191,9.6,92.95,1.08,1.7343864229768438,559.309998,572.070007,116825670000.0,929.3,941.0,88.0,952.6,951.7,7492.0,1998.349976,2009.060059,44011670000,10355.230469,10492.530273,2927600000,1.0947,1.56,25.92,26.01,33.58,65.7
2009-7,920.82,987.48,106635790000.0,919.32,7.414175695078967,2,1020.62,3.3560173370599897,2.0,0.165,3.544,214.726,0.3,64.15227272727272,9.5,101.87,0.98,1.7343864229768438,510.279999,556.710022,106635790000.0,929.3,941.0,88.0,929.3,953.7,177420.0,1846.119995,1978.5,47084360000,9889.339844,10356.830078,3393000000,1.0779,-7.29,25.73,25.92,34.44,66.0
2009-6,923.26,919.32,112653150000.0,919.14,0.019583523728709844,1,987.48,7.414175695078967,2.0,0.085,3.715,214.79,0.0,69.64090909090909,9.5,123.32,0.81,1.7343864229768438,504.570007,508.279999,112653150000.0,978.8,978.6,2883.0,978.8,927.1,12773.0,1796.089966,1835.040039,51881250000,9517.490234,9958.44043,3795800000,1.1627,6.59,28.700001,26.35,35.16,70.8
2009-5,872.74,919.14,131614940000.0,872.81,5.308142665643158,2,919.32,0.019583523728709844,1.0,0.145,3.174,213.022,0.8,59.028499999999994,9.4,123.73,0.81,1.7343864229768438,488.089996,501.579987,131614940000.0,884.0,887.6,506.0,884.0,978.8,234559.0,1719.290039,1774.329956,47352030000,8848.839844,9522.5,3006700000,1.0908,-8.64,36.5,28.92,36.22,68.7
2009-4,793.59,872.81,138855320000.0,797.87,9.392507551355477,2,919.14,5.308142665643158,2.0,0.21,2.658,212.709,0.1,49.64666666666666,9.0,119.85,0.83,1.7343864229768438,419.390015,487.559998,138855320000.0,918.6,926.1,3659.0,918.6,890.7,17300.0,1504.869995,1717.300049,48683640000,8173.359863,8828.259766,3798500000,1.194,-5.31,45.419998,36.5,37.1,65.1
2009-3,729.57,797.87,161843640000.0,735.09,8.540450829150167,2,872.81,9.392507551355477,2.0,0.01,2.719,212.495,0.1,47.939090909090915,8.7,110.37,0.91,1.7343864229768438,389.01001,422.75,161843640000.0,817.2,774.6,2791.0,881.5,927.3,215420.0,1356.130005,1528.589966,49480930000,7454.279785,8109.529785,3376900000,1.261,-0.96,49.959999,44.139999,37.96,57.3
2009-2,823.09,735.09,124492210000.0,825.88,-10.993122487528451,0,797.87,8.540450829150167,2.0,0.01,2.719,212.705,-0.1,39.08736842105263,8.3,84.46,1.18,1.7343864229768438,441.209991,389.019989,124492210000.0,817.2,774.6,2791.0,881.5,927.3,215420.0,1460.849976,1377.839966,42380620000,7908.509766,7568.419922,2809500000,1.2732,3.77,49.419998,46.349998,38.58,56.3
2009-1,902.99,825.88,112090640000.0,903.25,-8.565734846388045,0,735.09,-10.993122487528451,0.0,0.01,2.719,211.933,0.4,41.71,7.8,70.91,1.41,1.7343864229768438,499.51001,443.529999,112090640000.0,817.2,774.6,2791.0,881.5,927.3,215420.0,1578.869995,1476.420044,39995600000,8991.209961,7994.049805,2655200000,1.2269,0.83,39.580002,44.84,39.3,61.2
2008-12,888.61,903.25,112884470000.0,896.24,0.7821565652057475,1,825.88,-8.565734846388045,0.0,0.01,2.719,211.398,0.3,41.121818181818185,7.3,58.98,1.7,1.7343864229768438,466.529999,499.450012,112884470000.0,817.2,774.6,2791.0,817.2,883.6,9599.0,1496.089966,1577.030029,39619890000,8464.360352,8859.55957,2663800000,1.2168,-1.53,60.470001,40.0,40.01,60.1
2008-11,968.67,896.24,115660210000.0,968.75,-7.484903225806451,0,903.25,0.7821565652057475,1.0,0.8,3.768,213.153,-0.8,57.30947368421053,6.8,34.99,2.86,1.7343864229768438,536.5,473.140015,115660210000.0,878.0,880.7,304.0,728.8,816.2,377779.0,1718.890015,1535.569946,41933210000,8702.769531,8512.269531,2850200000,1.2357,1.91,60.169998,55.279999,39.81,55.3
2008-10,1164.17,968.75,159823030000.0,1166.36,-16.94245344490551,0,896.24,-7.484903225806451,0.0,0.8,3.768,216.995,-1.8,76.6086956521739,6.5,27.22,3.67,1.7343864229768438,676.210022,537.52002,161289700000.0,878.0,880.7,304.0,878.0,716.8,3365.0,2075.100098,1720.949951,62537120000,11396.610352,8576.980469,4267300000,1.2125,13.9,39.389999,59.889999,39.26,57.6
2008-9,1287.83,1166.36,140007320000.0,1282.83,-9.079145327128305,0,968.75,-16.94245344490551,0.0,1.63,3.948,218.877,-0.9,104.11428571428571,6.1,26.48,3.78,1.7343864229768438,745.119995,679.580017,141134640000.0,904.9,909.0,1834.0,829.9,874.2,18800.0,2402.110107,2091.879883,51722940000,12936.80957,11259.860352,2905700000,1.0645,0.07,20.65,39.389999,39.07,70.3
2008-8,1269.42,1282.83,86266010000.0,1267.38,1.2190503242910427,1,1166.36,-9.079145327128305,0.0,1.63,3.948,218.69,0.1,116.66619047619047,6.1,26.83,3.73,1.7343864229768438,714.919983,739.5,86266010000.0,904.9,909.0,1834.0,904.9,829.3,9253.0,2326.830078,2367.52002,39482890000,13276.570313,13072.870117,2443300000,1.0638,3.94,22.66,20.65,38.96,63.0
2008-7,1276.69,1267.38,124980570000.0,1280.0,-0.9859374999999915,1,1282.83,1.2190503242910427,1.0,1.825,3.992,219.016,-0.1,133.3709090909091,5.8,25.37,3.94,1.7343864229768438,686.77002,714.52002,124980570000.0,943.6,942.5,32.0,943.6,913.9,250610.0,2274.23999,2325.550049,50672460000,13514.860352,13376.80957,2658600000,1.0235,0.24,25.139999,22.940001,38.74,61.2
2008-6,1399.62,1280.0,96614040000.0,1400.38,-8.596238163926941,0,1267.38,-0.9859374999999915,1.0,1.37,3.749,217.463,0.7,133.88,5.6,26.11,3.83,1.7343864229768438,747.47998,689.659973,96614040000.0,855.0,848.9,28.0,855.0,887.3,221797.0,2514.820068,2292.97998,45968100000,14342.959961,13481.379883,2825900000,1.0211,2.79,17.83,23.950001,38.88,56.4
2008-5,1385.97,1400.38,80990480000.0,1385.59,1.067415324879668,1,1280.0,-8.596238163926941,0.0,1.37,3.749,215.208,1.0,125.39761904761905,5.4,25.81,3.88,1.7343864229768438,715.539978,748.280029,80990480000.0,855.0,848.9,28.0,855.0,887.3,221797.0,2416.48999,2522.659912,42783110000,13802.589844,14338.540039,2699700000,0.9934,-1.37,20.780001,17.83,39.08,59.8
2008-4,1326.41,1385.59,85978630000.0,1322.7,4.754668481137058,2,1400.38,1.067415324879668,1.0,1.355,3.545,213.942,0.6,112.58045454545454,5.0,23.88,4.19,1.7343864229768438,692.02002,716.179993,85978630000.0,915.0,882.9,3204.0,915.0,862.8,13006.0,2306.51001,2412.800049,42726250000,12539.799805,13849.990234,2572700000,1.0072,-1.84,25.610001,20.790001,39.22,62.6
2008-3,1330.45,1322.7,93189170000.0,1330.63,-0.5959583054643337,1,1385.59,4.754668481137058,2.0,2.05,3.6,213.448,0.2,105.454,5.1,21.81,4.59,1.7343864229768438,686.049988,687.969971,93189170000.0,924.8,908.7,2152.0,984.2,916.2,216432.0,2271.26001,2279.100098,44966440000,13412.870117,12525.540039,2821400000,1.0261,4.23,27.540001,25.610001,39.27,69.5
2008-2,1378.6,1330.63,78536130000.0,1378.55,-3.4761162090602338,0,1322.7,-0.5959583054643337,1.0,2.05,3.6,212.687,0.4,95.386,4.9,21.74,4.6,1.7343864229768438,714.919983,686.179993,78536130000.0,924.8,908.7,2152.0,924.8,972.1,8233.0,2392.580078,2271.47998,45767570000,13517.740234,13603.019531,2916400000,0.9845,-1.92,25.66,26.540001,39.34,70.8
2008-1,1467.97,1378.55,98475340000.0,1468.36,-6.116347489716415,0,1330.63,-3.4761162090602338,0.0,3.705,4.361,212.174,0.2,92.97047619047619,5.0,21.46,4.66,1.7343864229768438,765.900024,713.299988,98475340000.0,785.3,790.7,4.0,848.7,922.7,231851.0,2653.909912,2389.860107,55211960000,15155.730469,13592.469727,3114100000,1.0038,0.71,22.58,26.200001,39.19,78.4
2007-12,1479.63,1468.36,64821670000.0,1481.14,-0.8628488866683905,1,1378.55,-6.116347489716415,0.0,3.705,4.361,211.445,0.3,91.687,5.0,22.35,4.47,1.7343864229768438,768.200012,766.030029,64821670000.0,785.3,790.7,4.0,783.9,834.9,7681.0,2654.909912,2652.280029,37753390000,15747.469727,15307.780273,2330800000,0.9967,-0.34,23.59,22.5,39.12,75.5
2007-11,1545.79,1481.14,86246950000.0,1549.38,-4.4043423821141365,0,1468.36,-0.8628488866683905,1.0,3.705,4.361,210.834,0.3,94.77238095238096,4.7,20.81,4.81,1.7343864229768438,822.880005,767.77002,86246950000.0,785.3,790.7,4.0,785.3,782.2,239351.0,2835.0,2660.959961,50214790000,16812.900391,15680.669922,3089900000,1.0001,5.95,19.889999,22.870001,38.74,76.1
2007-10,1527.29,1549.38,76022580000.0,1526.75,1.4822335025380782,1,1481.14,-4.4043423821141365,0.0,3.795,4.557,209.19,0.8,85.7986956521739,4.7,20.68,4.84,1.7343864229768438,806.039978,828.02002,76022580000.0,745.1,747.2,644.0,745.1,792.0,2720.0,2704.25,2859.120117,48751620000,16773.099609,16737.630859,2633300000,0.9439,-4.8,18.440001,18.530001,38.61,80.9
2007-9,1473.96,1526.75,57809700000.0,1473.99,3.579400131615546,2,1549.38,1.4822335025380782,1.0,4.74,4.759,208.547,0.3,79.91473684210526,4.7,19.05,5.25,1.7343864229768438,792.5,805.450012,57809700000.0,663.2,663.6,2026.0,672.5,742.8,27393.0,2596.379883,2701.5,35257250000,16511.070313,16785.689453,2068700000,0.9915,-6.09,21.93,18.0,38.34,83.4
2007-8,1455.18,1473.99,91381760000.0,1455.27,1.286359232307409,1,1526.75,3.579400131615546,2.0,4.74,4.759,207.667,0.4,72.35608695652174,4.6,18.02,5.55,1.7343864229768438,774.969971,792.859985,91381760000.0,663.2,663.6,2026.0,663.2,673.0,8547.0,2538.5,2596.360107,52126030000,17169.199219,16569.089844,3199300000,1.0558,-1.08,23.709999,23.379999,38.06,83.4
2007-7,1504.66,1455.27,70337430000.0,1503.35,-3.198190707420091,0,1473.99,1.286359232307409,1.0,4.655,4.956,207.603,0.0,74.11761904761904,4.7,18.36,5.45,1.7343864229768438,836.080017,776.119995,70337430000.0,661.5,671.2,1496.0,661.5,648.1,4027.0,2617.389893,2546.27002,45107360000,18139.039063,17248.890625,2635500000,1.0673,0.19,16.48,23.52,37.61,90.4
2007-6,1530.62,1503.35,65322800000.0,1530.62,-1.7816309730697353,1,1455.27,-3.198190707420091,0.0,4.655,4.956,207.234,0.2,67.48904761904762,4.6,17.83,5.61,1.7343864229768438,848.619995,833.700012,65322800000.0,661.5,671.2,1496.0,661.5,648.1,4027.0,2614.01001,2603.22998,45340310000,17949.919922,18138.359375,2726700000,1.0653,-0.49,12.77,16.23,37.21,85.3
2007-5,1482.37,1530.62,64958050000.0,1482.37,3.254922860014706,2,1503.35,-1.7816309730697353,1.0,4.755,4.642,206.755,0.2,63.45454545454545,4.4,17.92,5.58,1.7343864229768438,815.380005,847.179993,64958050000.0,673.7,674.4,6.0,673.7,661.0,158741.0,2529.949951,2604.52002,44252460000,17396.300781,17875.75,2759200000,1.0705,-3.49,14.1,13.05,36.96,88.3
2007-4,1420.83,1482.37,57032470000.0,1420.86,4.329068310741381,2,1530.62,3.254922860014706,2.0,4.99,4.556,205.904,0.4,63.977,4.5,17.48,5.72,1.7343864229768438,801.77002,814.570007,57032470000.0,673.0,662.3,1.0,673.0,663.0,52996.0,2425.360107,2525.090088,39717000000,17346.25,17400.410156,2597500000,1.1092,-3.82,14.91,14.22,36.87,87.1
2007-3,1406.8,1420.86,67622250000.0,1406.82,0.9979954791657756,1,1482.37,4.329068310741381,2.0,4.99,4.556,205.288,0.3,60.441818181818185,4.4,16.92,5.91,1.7343864229768438,787.619995,800.710022,67622250000.0,673.0,662.3,1.0,673.0,663.0,52996.0,2377.179932,2421.639893,43563900000,17542.230469,17287.650391,3402500000,1.1532,-1.35,17.76,14.64,36.78,88.4
2007-2,1437.9,1406.82,51844990000.0,1438.24,-2.184614528868622,0,1420.86,0.9979954791657756,1.0,4.99,4.837,204.226,0.5,59.27894736842105,4.5,17.49,5.72,1.7343864229768438,802.02002,793.299988,51844990000.0,652.9,657.4,1198.0,652.9,669.4,3981.0,2474.080078,2416.149902,39700560000,17377.029297,17604.119141,3256500000,1.169,-0.6,10.32,15.42,36.82,91.3
2007-1,1418.03,1438.24,56686200000.0,1418.3,1.4059084819854795,1,1406.82,-2.184614528868622,0.0,4.89,4.425,203.437,0.4,54.50619047619048,4.6,17.36,5.76,1.7343864229768438,788.309998,800.340027,56686200000.0,645.7,644.7,728.0,635.2,652.0,101525.0,2429.719971,2463.929932,42688490000,17322.5,17383.419922,2668700000,1.1761,0.92,12.16,10.42,36.72,96.9
2006-12,1400.63,1418.3,47578780000.0,1400.63,1.2615751483260993,1,1438.24,1.4059084819854795,1.0,4.89,4.425,203.1,0.2,61.959,4.4,17.38,5.75,1.7343864229768438,785.710022,787.659973,47578780000.0,645.7,644.7,728.0,645.7,635.2,3823.0,2430.75,2415.290039,35073670000,16313.019531,17225.830078,2415700000,1.1654,2.09,11.07,11.56,36.53,91.7
2006-11,1377.76,1400.63,55343930000.0,1377.94,1.6466609576614406,1,1418.3,1.2615751483260993,1.0,4.935,4.561,202.0,0.5,59.0825,4.5,17.24,5.8,1.7343864229768438,766.820007,786.119995,55343930000.0,612.5,616.6,6.0,612.5,646.9,114115.0,2373.48999,2431.77002,38943340000,16338.719727,16274.330078,2143600000,1.1415,1.69,10.93,10.91,36.2,92.1
2006-10,1335.82,1377.94,56793620000.0,1335.85,3.150802859602511,2,1400.63,1.6466609576614406,1.0,4.885,4.726,201.9,0.0,58.89318181818182,4.4,17.14,5.83,1.7343864229768438,725.590027,766.840027,56793620000.0,624.4,624.4,26.0,624.4,598.6,17592.0,2257.0,2366.709961,42714580000,16169.0,16399.390625,2207200000,1.1225,0.38,12.45,11.1,35.76,93.6
2006-9,1303.8,1335.85,49001440000.0,1303.82,2.4566274485741877,2,1377.94,3.150802859602511,2.0,4.885,4.726,202.8,-0.4,63.798,4.5,16.77,5.96,1.7343864229768438,720.52002,725.590027,49001440000.0,624.4,624.4,26.0,624.4,598.6,17592.0,2194.560059,2258.429932,37304950000,16072.80957,16127.580078,2062500000,1.1182,1.33,12.14,11.98,35.19,85.4
2006-8,1278.53,1303.82,50485620000.0,1276.66,2.127426252878594,2,1335.85,2.4566274485741877,2.0,4.985,4.983,203.8,-0.5,73.04304347826087,4.7,16.67,6.0,1.7343864229768438,700.559998,720.530029,50485620000.0,635.4,646.3,1360.0,635.4,625.9,4608.0,2080.340088,2183.75,38177580000,15387.519531,16140.759766,2278400000,1.1035,-2.49,15.49,12.31,34.69,82.0
2006-7,1270.06,1276.66,46348220000.0,1270.2,0.5085813257754712,1,1303.82,2.127426252878594,2.0,4.707,5.108,202.9,0.4,74.41105263157894,4.7,16.61,6.02,1.7343864229768438,724.650024,700.559998,46348220000.0,642.8,627.6,1682.0,631.0,634.2,99344.0,2177.909912,2091.469971,36405330000,15573.349609,15456.80957,2085700000,1.1317,1.3,13.29,14.95,34.44,84.7
2006-6,1270.05,1270.2,54873260000.0,1270.09,0.008660803565111713,1,1276.66,0.5085813257754712,1.0,4.707,5.108,201.8,0.5,70.9509090909091,4.6,16.82,5.94,1.7343864229768438,721.01001,724.669983,54873260000.0,642.8,627.6,1682.0,642.8,613.5,6197.0,2179.820068,2172.090088,43418010000,15603.25,15505.179688,2526300000,1.1172,1.44,16.469999,13.08,34.22,84.9
2006-5,1310.61,1270.09,54312830000.0,1310.61,-3.0916901290238883,0,1270.2,0.008660803565111713,1.0,4.647,5.131,201.3,0.2,70.84409090909091,4.6,17.46,5.73,1.7343864229768438,764.539978,721.01001,54312830000.0,658.0,657.5,9.0,658.0,642.5,137161.0,2329.790039,2178.879883,45923780000,16929.830078,15467.330078,2337600000,1.1013,-1.41,11.83,16.440001,33.97,79.1
2006-4,1302.88,1310.61,43308430000.0,1294.87,1.215566041378672,1,1270.09,-3.0916901290238883,0.0,4.487,4.589,200.7,0.3,69.44368421052631,4.7,17.77,5.63,1.7343864229768438,765.23999,764.539978,43308430000.0,562.5,563.5,1.0,582.0,651.8,8121.0,2352.23999,2322.570068,39227480000,17127.609375,16906.230469,2145500000,1.117,-4.39,11.47,11.59,33.82,87.4
2006-3,1280.66,1294.87,50905040000.0,1280.66,1.1095841206877555,1,1310.61,1.215566041378672,1.0,4.487,4.589,199.7,0.5,62.68521739130435,4.7,17.8,5.62,1.7343864229768438,730.640015,765.140015,50905040000.0,562.5,563.5,1.0,562.5,581.8,94801.0,2288.149902,2339.790039,47567350000,16026.820313,17059.660156,2389600000,1.1683,2.79,12.05,11.39,33.79,88.9
2006-2,1280.08,1280.66,42859940000.0,1280.08,0.04530966814575297,1,1294.87,1.1095841206877555,1.0,4.362,4.561,199.4,0.2,61.631052631578946,4.8,17.8,5.62,1.7343864229768438,733.200012,730.640015,42859940000.0,570.8,569.4,3768.0,570.8,561.6,10165.0,2294.110107,2281.389893,37103890000,16594.900391,16205.429688,2767300000,1.1366,-0.27,13.03,12.34,33.69,86.7
2006-1,1248.29,1280.08,49211650000.0,1248.29,2.5466838635253,2,1280.66,0.04530966814575297,1.0,3.877,4.521,199.3,0.1,65.485,4.7,18.07,5.53,1.7343864229768438,673.219971,733.200012,49211650000.0,494.2,502.5,2665.0,494.2,517.1,12240.0,2216.530029,2305.820068,41781780000,16294.650391,16649.820313,2680600000,1.1397,-1.96,12.25,12.95,33.48,91.2
2005-12,1249.48,1248.29,41756130000.0,1249.48,-0.095239619681792,1,1280.08,2.5466838635253,2.0,3.877,4.521,198.1,0.6,59.411904761904765,4.9,18.07,5.53,1.7343864229768438,677.289978,673.219971,41756130000.0,494.2,502.5,2665.0,494.2,517.1,12240.0,2244.850098,2205.320068,34343260000,14914.75,16111.429688,3239400000,1.1625,-0.28,12.09,12.07,33.45,91.5
2005-11,1207.01,1249.48,45102870000.0,1207.01,3.5186121076047447,2,1248.29,-0.095239619681792,1.0,3.862,4.577,198.1,0.0,58.322500000000005,5.0,18.01,5.55,1.7343864229768438,646.609985,677.289978,45102870000.0,463.0,458.8,5.0,463.0,494.6,157642.0,2109.889893,2232.820068,35854200000,13718.209961,14872.150391,3468100000,1.1658,-1.34,14.85,12.06,32.94,81.6
2005-10,1228.81,1207.01,49793790000.0,1228.81,-1.7740741042146428,1,1249.48,3.5186121076047447,2.0,3.365,4.019,199.1,-0.5,62.260000000000005,5.0,17.64,5.67,1.7343864229768438,667.799988,646.609985,49793790000.0,438.5,442.3,4.0,467.8,465.1,2106.0,2152.699951,2120.300049,36500900000,13566.200195,13606.5,3283900000,1.1816,1.57,12.37,15.32,32.3,74.2
2005-9,1220.33,1228.81,44777510000.0,1220.33,0.6948940040808649,1,1207.01,-1.7740741042146428,1.0,3.365,4.019,198.8,0.2,65.58666666666666,5.0,18.44,5.42,1.7343864229768438,666.51001,667.799988,44777510000.0,438.5,442.3,4.0,438.5,469.0,11805.0,2150.030029,2151.689941,34790080000,12501.429688,13574.299805,3272000000,1.1633,-2.12,12.86,11.92,32.0,76.9
2005-8,1234.18,1220.33,42030090000.0,1234.18,-1.1222025960556916,1,1228.81,0.6948940040808649,1.0,3.355,4.319,196.1,1.4,64.98521739130435,4.9,18.72,5.34,1.7343864229768438,679.75,666.51001,42030090000.0,430.0,431.9,776.0,430.0,433.8,3085.0,2191.48999,2152.090088,34238710000,11907.419922,12413.599609,2344500000,1.1885,-2.77,11.75,12.6,32.12,89.1
2005-7,1191.33,1234.18,37464670000.0,1191.33,3.596820360437506,2,1220.33,-1.1222025960556916,1.0,3.09,4.049,194.9,0.6,58.99550000000001,5.0,19.0,5.26,1.7343864229768438,639.659973,679.75,37464670000.0,427.8,427.8,2816.0,427.8,429.9,44574.0,2060.969971,2184.830078,32702310000,11573.370117,11899.599609,1432300000,1.2224,-0.25,11.75,11.57,32.0,96.5
2005-6,1191.5,1191.33,40334040000.0,1191.5,-0.01426772975241903,1,1234.18,3.596820360437506,2.0,2.907,3.907,193.7,0.6,56.35227272727273,5.0,19.0,5.26,1.7343864229768438,616.710022,639.659973,40334040000.0,416.4,415.3,2816.0,416.4,435.9,6950.0,2067.22998,2056.959961,36702320000,11220.94043,11584.009766,1617600000,1.2255,-2.29,13.34,12.04,31.87,96.0
2005-5,1156.85,1191.5,39321990000.0,1156.85,2.9952024895189604,2,1191.33,-0.01426772975241903,1.0,2.727,4.451,193.6,0.1,49.83380952380952,5.1,18.93,5.28,1.7343864229768438,579.380005,616.710022,39321990000.0,428.3,425.9,552.0,428.3,435.0,2579.0,1923.22998,2068.219971,34223410000,10954.209961,11276.589844,1446100000,1.2542,-0.39,15.45,13.29,31.54,86.9
2005-4,1180.59,1156.85,43424270000.0,1180.59,-2.0108589772910164,0,1191.5,2.9952024895189604,2.0,2.727,4.451,193.7,-0.1,52.97904761904762,5.2,19.02,5.26,1.7343864229768438,615.070007,579.380005,43424270000.0,428.3,425.9,552.0,428.3,435.0,2579.0,2009.089966,1921.650024,37517930000,11590.450195,11008.900391,1675000000,1.2591,4.12,13.64,15.31,31.15,87.7
2005-3,1203.6,1180.59,39014150000.0,1203.6,-1.9117647058823524,1,1156.85,-2.0108589772910164,0.0,2.692,4.372,193.1,0.3,54.186818181818175,5.2,19.84,5.04,1.7343864229768438,634.059998,615.070007,39014150000.0,435.0,432.9,1.0,435.0,428.7,3171.0,2057.469971,1999.22998,39780380000,11734.139648,11668.950195,2032200000,1.2093,-1.95,11.95,14.02,31.0,92.6
2005-2,1181.27,1203.6,29297410000.0,1181.27,1.8903383646414391,1,1180.59,-1.9117647058823524,1.0,2.462,4.136,192.4,0.4,48.148947368421055,5.4,20.11,4.97,1.7343864229768438,624.02002,634.059998,29297410000.0,422.2,420.8,1461.0,422.2,436.5,8468.0,2063.27002,2051.719971,36633150000,11422.019531,11740.599609,1665700000,1.2334,-0.57,12.8,12.08,30.84,94.1
2005-1,1211.92,1181.27,31498800000.0,1211.92,-2.5290448214403667,0,1203.6,1.8903383646414391,1.0,2.172,4.375,191.6,0.4,46.837,5.3,19.99,5.0,1.7343864229768438,651.570007,624.02002,31498000000.0,451.6,454.0,2682.0,431.0,421.8,115342.0,2184.75,2062.409912,43135970000,11458.269531,11387.589844,1616200000,1.2405,3.13,13.39,12.82,30.61,95.5
2004-12,1173.78,1211.92,31102500000.0,1173.82,3.2458128162750794,2,1181.27,-2.5290448214403667,0.0,2.172,4.375,191.7,-0.1,43.14952380952381,5.4,20.48,4.88,1.7343864229768438,633.77002,651.570007,31102700000.0,451.6,454.0,2682.0,451.6,437.5,12728.0,2104.580078,2175.439941,44379920000,10790.450195,11488.759766,1437800000,1.2029,1.46,13.1,13.29,30.27,97.1
2004-11,1130.2,1173.82,30460280000.0,1130.2,3.859493894885851,2,1211.92,3.2458128162750794,2.0,1.882,4.09,191.7,0.0,48.469,5.4,20.05,4.99,1.7343864229768438,583.789978,633.77002,30460280000.0,427.3,427.3,319.0,427.3,451.3,183608.0,1975.47998,2096.810059,37928210000,10731.019531,10899.25,1400600000,1.1856,-2.66,16.43,13.24,30.01,92.8
2004-10,1114.58,1130.2,31511000000.0,1114.58,1.4014247519245024,1,1173.82,3.859493894885851,2.0,1.657,4.191,190.8,0.5,53.28047619047619,5.5,19.25,5.19,1.7343864229768438,572.940002,583.789978,31511000000.0,419.1,419.5,167.0,419.1,428.5,2646.0,1909.589966,1974.98999,35975380000,10893.19043,10771.419922,1588400000,1.218,-3.49,13.11,16.27,29.89,91.7
2004-9,1104.24,1114.58,26829870000.0,1104.24,0.9363906397159962,1,1130.2,1.4014247519245024,1.0,1.547,4.123,189.8,0.5,45.93571428571428,5.4,19.35,5.17,1.7343864229768438,547.929993,572.940002,26829870000.0,407.3,408.8,146.0,407.3,418.7,16144.0,1833.369995,1896.839966,31295080000,11104.849609,10823.570313,1666700000,1.262,-3.85,15.39,13.34,29.9,94.2
2004-8,1101.72,1104.24,26586800000.0,1101.72,0.2287332534582273,1,1114.58,0.9363906397159962,1.0,1.197,4.564,189.2,0.3,44.90318181818182,5.4,19.03,5.26,1.7343864229768438,551.289978,547.929993,26586800000.0,396.0,396.0,146.0,396.0,391.0,116575.0,1874.930054,1838.099976,30823660000,11274.450195,11081.790039,1481800000,1.3125,-1.44,16.42,15.29,29.67,95.9
2004-7,1140.84,1101.72,29285600000.0,1140.84,-3.429052277269371,0,1104.24,0.2287332534582273,1.0,1.197,4.564,189.1,0.1,40.77809523809524,5.5,19.51,5.13,1.7343864229768438,591.52002,551.289978,29285600000.0,396.0,396.0,146.0,396.0,391.0,116575.0,2045.530029,1887.359985,35711700000,11933.330078,11325.780273,1373300000,1.3317,-0.09,14.74,15.32,29.39,96.7
2004-6,1120.68,1140.84,27529500000.0,1120.68,1.7989078059749308,1,1101.72,-3.429052277269371,0.0,1.093,4.704,188.9,0.1,38.025238095238095,5.6,20.17,4.96,1.7343864229768438,568.280029,591.52002,27529500000.0,393.9,394.6,1864.0,393.9,392.6,6207.0,1978.52002,2047.790039,32602090000,11204.69043,11858.870117,1704500000,1.3329,-2.17,16.6,14.34,29.05,95.6
2004-5,1107.3,1120.68,29326400000.0,1107.3,1.208344622053654,1,1140.84,1.7989078059749308,1.0,0.916,3.898,188.2,0.4,40.275,5.6,20.14,4.97,1.7343864229768438,559.799988,568.280029,29326400000.0,427.2,427.8,1561.0,387.0,394.0,144835.0,1928.719971,1986.73999,32652780000,11777.44043,11236.370117,1696200000,1.3624,-0.55,17.690001,15.5,28.84,90.2
2004-4,1126.21,1107.3,31611900000.0,1126.21,-1.6790829419024944,1,1120.68,1.208344622053654,1.0,0.916,3.898,187.4,0.4,36.75,5.6,21.23,4.71,1.7343864229768438,590.309998,559.799988,31611900000.0,427.2,427.8,1561.0,427.2,387.0,6579.0,1996.449951,1920.150024,40153120000,11756.160156,11761.790039,2430200000,1.37,4.6,16.76,17.190001,28.71,94.2
2004-3,1144.94,1126.21,33597900000.0,1144.94,-1.635893583943265,1,1107.3,-1.6790829419024944,1.0,0.936,3.992,187.1,0.2,36.74130434782609,5.8,21.61,4.63,1.7343864229768438,585.559998,590.309998,33597900000.0,396.4,399.3,2.0,396.4,427.3,105746.0,2036.920044,1994.219971,42497500000,11112.679688,11715.389648,2429300000,1.3097,-1.92,14.91,16.74,28.5,95.8
